ID,age,job_id,id_marital,id_education,default,balance,housing,loan,id_contact,day,month,duration,campaign,pdays,previous,id_poutcome,target
358,27,3,S,U,no,3196,no,no,C,9,feb,10,2,-1,0,U,no
359,48,8,D,S,no,4099,no,no,C,2,apr,397,2,-1,0,U,yes
360,26,9,S,S,no,2572,yes,no,C,5,may,620,1,-1,0,U,no
361,36,3,S,T,no,339,no,no,C,21,nov,6,6,-1,0,U,no
362,42,4,M,P,no,0,yes,yes,C,7,may,209,2,-1,0,U,no
363,50,10,M,P,no,395,yes,no,U,15,may,419,2,-1,0,U,no
364,49,4,M,S,no,2039,yes,no,C,18,nov,283,2,-1,0,U,no
365,45,3,M,T,no,5450,no,no,C,8,aug,188,2,-1,0,U,no
366,23,9,S,S,no,780,no,no,C,16,sep,267,1,-1,0,U,no
367,38,6,S,S,no,0,yes,no,C,7,apr,196,2,-1,0,U,no
368,32,3,S,T,no,8436,yes,no,C,17,apr,245,1,149,2,F,no
369,60,6,S,P,no,11262,no,no,C,26,aug,323,1,-1,0,U,yes
370,30,7,M,S,no,946,yes,no,C,19,nov,1065,1,183,1,O,no
371,58,10,M,T,no,497,no,no,U,11,jun,138,5,-1,0,U,no
372,60,11,M,P,no,55,no,no,C,4,jun,207,1,-1,0,U,no
373,38,2,M,S,no,-140,no,no,U,25,jun,456,3,-1,0,U,no
374,51,6,M,S,no,-379,yes,no,C,5,aug,261,1,-1,0,U,no
375,42,8,M,S,no,-396,yes,no,C,11,may,80,1,308,4,F,no
376,30,2,S,S,no,0,yes,no,C,18,may,131,6,363,9,F,no
377,40,3,M,P,no,733,yes,no,U,6,jun,94,7,-1,0,U,no
378,37,3,M,T,no,393,yes,no,C,14,may,567,3,275,4,F,yes
379,53,6,D,P,no,7290,yes,no,U,30,may,153,1,-1,0,U,no
380,27,2,S,S,no,468,yes,no,C,13,may,109,1,-1,0,U,no
381,39,4,M,S,no,0,yes,no,C,30,apr,53,1,325,1,F,no
382,39,4,M,P,no,3705,yes,no,U,16,jun,77,1,-1,0,U,no
383,59,11,M,T,no,9676,no,no,T,27,mar,234,2,-1,0,U,yes
384,37,2,M,S,no,1328,yes,no,T,13,may,121,2,341,4,F,no
385,41,4,M,P,no,8,yes,no,C,15,jul,155,2,-1,0,U,no
386,45,4,M,P,no,61,no,no,C,17,apr,108,1,-1,0,U,no
387,48,3,M,T,no,6613,no,no,U,17,jun,159,3,-1,0,U,no
388,48,6,M,S,no,302,yes,no,U,26,may,208,3,-1,0,U,no
389,32,4,M,S,no,1005,no,no,C,12,may,215,1,-1,0,U,no
390,35,2,M,S,no,109,yes,no,U,6,may,597,3,-1,0,U,no
391,33,3,S,T,no,1240,yes,no,C,4,feb,505,2,260,1,O,no
392,28,4,S,P,no,0,yes,yes,U,3,jun,380,4,-1,0,U,no
393,64,11,M,U,no,2923,no,no,C,12,mar,120,1,-1,0,U,no
394,35,6,M,S,no,0,no,no,C,27,aug,106,4,-1,0,U,no
395,33,4,M,S,no,43,yes,no,C,14,may,332,2,358,2,F,no
396,41,6,M,S,no,288,yes,no,U,15,may,221,4,-1,0,U,no
397,34,8,M,S,no,613,yes,no,C,4,jun,80,1,-1,0,U,no
398,37,6,S,T,no,6101,no,no,C,4,may,60,5,87,1,S,no
399,38,4,M,P,no,168,yes,yes,T,13,may,212,3,-1,0,U,no
400,39,4,M,P,no,7685,yes,no,C,14,apr,493,3,-1,0,U,no
401,35,6,D,T,no,4515,yes,no,C,19,nov,98,2,-1,0,U,no
402,28,4,S,S,no,517,no,yes,C,8,jul,681,1,-1,0,U,yes
403,27,4,S,S,no,148,no,no,C,22,jul,203,1,-1,0,U,no
404,48,11,M,P,yes,-285,no,yes,C,19,nov,157,1,-1,0,U,no
405,50,4,M,S,no,887,no,no,U,16,jun,287,1,-1,0,U,no
406,45,5,M,S,no,3098,yes,no,C,7,aug,159,2,-1,0,U,no
407,41,6,M,T,no,744,yes,no,U,14,may,125,1,-1,0,U,no
408,39,6,M,S,no,130,no,no,C,8,jul,202,2,-1,0,U,no
409,44,3,M,S,no,438,yes,no,T,8,may,37,3,303,1,F,no
410,54,8,M,S,no,0,no,no,C,28,jan,161,1,98,2,F,yes
411,49,3,M,T,no,322,no,no,C,6,aug,72,4,-1,0,U,no
412,34,4,S,S,no,186,no,no,C,2,feb,342,1,-1,0,U,no
413,75,11,D,T,no,3810,yes,no,C,16,nov,262,1,183,1,F,yes
414,42,3,M,T,no,0,no,no,C,13,aug,325,2,-1,0,U,no
415,53,4,M,S,no,4380,no,no,T,19,aug,223,7,-1,0,U,no
416,49,3,D,T,no,755,no,no,C,31,jul,1212,4,-1,0,U,yes
417,31,2,S,S,no,2070,no,no,C,29,aug,319,2,-1,0,U,no
418,45,4,S,P,no,999,no,no,C,29,jan,182,2,-1,0,U,no
419,39,5,M,S,no,167,yes,yes,C,17,jul,330,1,-1,0,U,no
420,46,6,M,S,no,1322,yes,yes,C,19,nov,514,1,-1,0,U,no
421,42,8,D,S,no,1076,yes,no,U,14,may,213,1,-1,0,U,no
422,37,3,M,T,no,502,yes,no,C,7,may,551,1,351,1,F,no
423,26,6,S,T,no,1216,yes,no,C,16,apr,472,2,-1,0,U,no
424,37,3,S,T,no,876,yes,no,C,15,apr,140,4,327,2,F,no
425,36,2,S,S,no,342,yes,no,U,7,may,142,1,-1,0,U,no
426,29,4,S,P,no,950,yes,no,U,4,jun,135,3,-1,0,U,no
427,36,4,M,P,no,973,yes,yes,U,23,may,293,1,-1,0,U,no
428,26,6,M,T,no,3825,yes,no,U,13,may,107,1,-1,0,U,no
429,32,4,M,S,no,2366,yes,no,U,20,may,127,2,-1,0,U,no
430,40,3,M,T,no,542,yes,no,C,20,nov,1816,1,-1,0,U,no
431,53,3,M,P,no,995,no,no,C,4,feb,200,3,-1,0,U,no
432,29,3,M,T,no,20,yes,no,C,12,may,418,1,-1,0,U,no
433,34,6,S,T,no,228,yes,no,C,22,jul,387,4,-1,0,U,no
434,43,4,M,S,no,130,no,no,C,5,may,156,1,337,3,F,no
435,56,3,M,T,no,217,no,yes,C,21,jul,121,2,-1,0,U,no
436,55,7,D,T,no,0,no,no,U,6,jun,108,2,-1,0,U,no
437,31,5,M,T,no,259,yes,no,C,7,may,47,1,-1,0,U,no
438,27,8,S,S,no,619,yes,no,C,20,apr,16,5,322,4,O,no
439,36,3,M,S,no,644,yes,no,C,18,nov,54,2,-1,0,U,no
440,44,3,M,T,no,22,yes,no,C,6,aug,265,2,-1,0,U,no
441,37,8,D,T,no,4303,yes,no,U,23,may,168,1,-1,0,U,no
442,30,8,S,S,no,239,yes,no,C,7,may,115,3,-1,0,U,no
443,42,6,S,S,no,275,no,no,C,26,aug,31,8,-1,0,U,no
444,30,3,M,T,no,1221,yes,no,T,25,jul,279,4,-1,0,U,yes
445,62,11,M,S,no,816,no,no,C,1,sep,28,2,-1,0,U,no
446,24,4,M,S,no,1222,yes,no,C,20,apr,369,1,-1,0,U,no
447,31,6,M,S,no,2363,yes,no,U,13,may,247,1,-1,0,U,no
448,66,11,M,T,no,2262,no,no,C,22,apr,155,1,-1,0,U,no
449,47,8,M,S,no,2,no,no,C,10,jul,89,1,-1,0,U,no
450,39,7,M,T,no,2,yes,no,C,17,nov,180,1,-1,0,U,no
451,35,6,M,S,no,4508,yes,no,C,18,nov,854,1,-1,0,U,yes
452,35,8,D,S,no,-402,yes,no,C,17,apr,46,1,-1,0,U,no
453,27,6,M,S,no,1577,yes,yes,U,28,may,266,2,-1,0,U,no
454,32,4,M,S,no,34,yes,no,C,5,may,321,2,-1,0,U,no
455,44,3,M,T,no,795,no,no,C,28,aug,99,24,-1,0,U,no
456,42,4,M,S,no,117,yes,no,U,9,may,147,1,-1,0,U,no
457,34,5,S,T,no,5462,no,no,C,30,apr,430,1,-1,0,U,yes
458,25,2,S,S,no,402,no,yes,C,7,jul,264,1,-1,0,U,no
459,40,6,S,S,no,641,no,no,C,16,jul,156,6,-1,0,U,no
460,43,3,D,T,no,36,no,no,C,26,may,118,1,102,2,F,no
461,55,1,M,T,no,383,no,no,U,6,may,343,3,-1,0,U,no
462,50,4,M,S,no,283,yes,no,C,7,aug,226,3,-1,0,U,no
463,45,3,D,T,no,0,no,no,U,1,jun,5,1,-1,0,U,no
464,35,4,D,S,no,3102,yes,no,C,20,nov,138,1,-1,0,U,no
465,32,4,M,S,no,889,yes,no,C,10,sep,185,1,99,5,S,yes
466,59,10,M,S,no,0,no,no,T,3,feb,722,1,99,4,F,no
467,34,5,M,S,no,-370,yes,no,U,21,may,748,1,-1,0,U,no
468,39,3,M,T,no,-606,yes,no,U,26,may,142,1,-1,0,U,no
469,40,3,S,S,no,10378,yes,no,C,17,nov,523,3,-1,0,U,no
470,36,4,S,P,no,1313,yes,no,U,20,jun,8,10,-1,0,U,no
471,40,3,M,T,no,8969,yes,no,C,17,nov,153,1,-1,0,U,no
472,55,5,M,S,no,-196,yes,no,U,20,may,210,2,-1,0,U,no
473,38,7,M,S,yes,15,yes,no,C,10,jul,121,1,-1,0,U,no
474,61,8,M,S,no,4608,no,no,C,12,mar,212,1,-1,0,U,yes
475,41,3,M,T,no,666,yes,no,U,21,may,253,3,-1,0,U,no
476,57,4,M,P,no,452,yes,no,U,13,may,139,4,-1,0,U,no
477,48,4,M,S,no,149,yes,no,U,9,may,71,1,-1,0,U,no
478,77,11,M,T,no,7802,no,no,T,4,may,421,1,92,2,S,yes
479,35,2,M,S,no,1453,yes,no,U,28,may,199,1,-1,0,U,no
480,54,4,M,S,no,1480,yes,no,U,14,may,108,1,-1,0,U,no
481,37,3,S,U,no,715,yes,no,U,20,may,247,2,-1,0,U,no
482,56,3,S,S,no,237,yes,no,T,9,jul,236,4,-1,0,U,no
483,40,6,M,S,no,694,yes,no,C,4,feb,97,4,196,5,F,no
484,40,3,M,T,no,0,no,no,C,14,jul,109,8,-1,0,U,no
485,54,3,M,T,no,55,yes,no,C,2,jun,112,2,-1,0,U,no
486,55,10,M,P,no,136,yes,no,U,19,jun,15,10,-1,0,U,no
487,55,2,D,S,yes,-404,yes,no,C,22,jul,502,3,-1,0,U,no
488,52,4,M,P,no,779,yes,no,U,16,may,30,3,-1,0,U,no
489,55,4,S,P,no,1187,yes,no,U,2,jun,193,2,-1,0,U,no
490,33,3,M,T,no,641,yes,no,C,13,aug,347,2,-1,0,U,no
491,52,4,M,U,no,826,yes,no,U,15,may,468,2,-1,0,U,no
492,33,2,D,S,no,991,yes,no,U,27,may,148,1,-1,0,U,no
493,53,8,M,S,no,1796,no,no,T,16,mar,295,1,91,2,S,yes
494,46,8,M,S,no,22,no,no,C,26,aug,388,6,-1,0,U,yes
495,44,6,S,S,no,244,yes,no,C,12,aug,1735,4,-1,0,U,yes
496,48,3,D,T,no,1328,yes,no,U,6,may,339,1,-1,0,U,no
497,50,10,M,S,no,7317,yes,no,C,13,may,172,1,370,1,F,no
498,34,6,S,S,no,4943,yes,yes,C,19,nov,117,2,-1,0,U,no
499,38,6,S,S,no,258,no,yes,U,20,jun,587,2,-1,0,U,no
500,42,3,S,T,no,515,yes,no,C,19,nov,501,2,-1,0,U,no
501,32,3,S,T,no,12607,no,no,C,14,aug,203,5,84,1,F,no
502,58,8,M,S,no,2,yes,yes,T,25,jul,282,9,-1,0,U,no
503,31,3,M,T,no,13,no,no,C,28,aug,110,5,-1,0,U,no
504,19,9,S,P,no,103,no,no,C,10,jul,104,2,-1,0,U,yes
505,41,3,M,T,no,3872,no,no,C,15,oct,231,1,-1,0,U,no
506,31,1,M,S,no,296,yes,no,U,20,may,378,3,-1,0,U,no
507,52,5,S,P,no,217,no,yes,C,15,jul,193,6,-1,0,U,no
508,42,5,D,T,no,360,yes,no,U,24,jun,110,5,-1,0,U,no
509,41,4,S,S,no,428,yes,no,C,12,may,92,1,-1,0,U,no
510,30,4,S,S,no,315,no,no,C,23,jun,1407,1,-1,0,U,yes
511,38,4,M,S,no,121,yes,yes,C,6,feb,168,1,212,2,F,no
512,32,3,M,T,no,820,yes,no,C,17,jul,738,3,-1,0,U,no
513,52,6,M,S,no,195,yes,no,C,18,feb,220,1,63,5,F,yes
514,48,3,D,T,no,108,yes,no,U,27,may,89,2,-1,0,U,no
515,36,3,M,T,no,-381,yes,no,C,31,jul,30,29,-1,0,U,no
516,45,1,D,P,no,757,no,no,C,20,apr,103,1,325,4,F,no
517,34,6,M,T,no,691,yes,yes,U,2,jun,70,1,-1,0,U,no
518,36,4,M,P,no,1925,yes,no,C,20,apr,904,2,-1,0,U,yes
519,34,3,M,T,no,902,yes,no,C,14,may,159,1,367,2,O,no
520,61,11,M,S,no,5207,no,no,C,11,sep,336,1,81,2,O,no
521,54,2,M,S,no,0,no,no,U,19,jun,220,1,-1,0,U,no
522,50,7,M,S,no,665,no,no,T,17,nov,238,1,-1,0,U,no
523,43,8,D,S,no,738,yes,no,C,21,nov,585,4,191,4,F,no
524,47,4,M,P,no,233,no,no,C,8,aug,293,3,-1,0,U,no
525,45,2,M,S,no,-839,yes,no,U,28,may,68,1,-1,0,U,no
526,57,11,M,P,no,5799,no,no,U,17,jun,97,1,-1,0,U,no
527,27,8,M,S,no,1033,yes,no,U,9,may,1713,1,-1,0,U,no
528,49,1,D,S,no,66,no,no,C,9,jul,218,3,-1,0,U,no
529,43,2,M,P,no,2567,yes,no,C,14,may,109,1,360,2,F,no
530,40,3,M,T,no,1584,yes,no,T,21,nov,661,1,-1,0,U,no
531,32,2,S,S,no,182,yes,no,C,6,may,145,1,-1,0,U,no
532,58,3,M,P,no,76,yes,no,T,18,may,54,4,-1,0,U,no
533,34,8,S,S,no,663,yes,no,C,20,apr,111,1,-1,0,U,no
534,46,6,D,S,no,3455,yes,no,U,14,may,566,2,-1,0,U,no
535,29,4,M,S,no,15,no,no,C,3,jun,136,1,-1,0,U,no
536,52,4,M,P,no,1054,no,no,C,4,aug,273,1,-1,0,U,no
537,45,3,M,T,no,1529,no,no,C,30,jun,160,1,-1,0,U,no
538,26,3,S,S,no,63,no,no,C,28,jul,76,4,-1,0,U,no
539,40,6,M,T,no,0,no,no,C,19,aug,44,1,-1,0,U,no
540,41,8,M,S,no,920,yes,yes,U,27,may,239,1,-1,0,U,no
541,47,8,S,S,no,3696,no,no,C,12,jul,250,2,181,4,S,yes
542,27,6,S,U,no,59,no,no,C,15,jul,792,4,-1,0,U,no
543,27,2,M,S,no,0,yes,no,C,23,jul,198,13,-1,0,U,no
544,48,4,M,S,no,157,yes,no,U,6,may,73,1,-1,0,U,no
545,49,8,M,S,no,2465,no,no,C,20,aug,157,3,-1,0,U,no
546,35,4,M,P,no,0,yes,no,C,24,jul,90,6,-1,0,U,no
547,47,5,M,S,yes,2,no,no,C,5,feb,236,2,-1,0,U,no
548,54,3,M,T,no,0,no,no,C,16,jul,118,5,-1,0,U,no
549,39,3,S,T,no,12437,no,no,T,18,nov,40,1,-1,0,U,no
550,28,9,S,S,no,378,yes,no,C,17,apr,346,1,-1,0,U,no
551,54,4,M,P,no,211,no,no,U,19,jun,200,2,-1,0,U,no
552,34,6,M,S,no,-228,yes,no,C,20,apr,187,3,332,3,O,no
553,63,11,M,S,no,2747,no,no,C,11,sep,113,1,80,1,F,no
554,42,5,M,T,no,1932,yes,no,U,16,may,192,32,-1,0,U,no
555,43,6,S,S,no,11269,no,no,U,29,may,92,1,-1,0,U,no
556,37,8,M,S,no,1314,yes,no,C,8,may,682,2,85,7,S,no
557,55,4,M,P,no,2275,no,no,C,25,aug,139,9,-1,0,U,no
558,43,3,S,T,no,1304,no,no,C,6,aug,501,2,-1,0,U,yes
559,41,4,M,S,yes,720,no,yes,C,24,jul,651,1,-1,0,U,yes
560,47,6,D,S,no,2914,yes,no,C,18,aug,405,13,-1,0,U,no
561,34,6,M,S,no,1464,yes,no,U,23,may,350,1,-1,0,U,no
562,28,9,S,S,no,11555,no,no,C,8,apr,125,2,-1,0,U,no
563,36,2,M,S,no,-302,yes,no,C,13,may,36,2,-1,0,U,no
564,50,6,M,S,no,2497,yes,no,C,21,nov,35,1,176,1,F,no
565,35,4,M,S,no,-339,yes,no,U,8,may,389,2,-1,0,U,no
566,40,6,M,S,no,56,yes,yes,C,29,jan,194,1,247,1,F,no
567,26,5,S,T,no,211,no,no,C,29,jan,168,3,-1,0,U,no
568,36,3,D,T,no,3611,yes,no,U,4,jun,347,3,-1,0,U,no
569,59,1,M,P,no,0,no,no,C,30,jan,3025,2,-1,0,U,no
570,28,9,S,S,no,459,no,no,C,16,mar,83,13,-1,0,U,no
571,46,7,M,U,no,242,yes,no,U,9,may,332,2,-1,0,U,no
572,50,5,M,S,no,1138,no,no,C,14,aug,219,10,-1,0,U,no
573,53,3,M,T,no,1319,yes,no,C,16,apr,427,1,150,1,F,no
574,81,11,M,S,no,1,no,no,C,19,aug,65,5,-1,0,U,no
575,35,2,D,S,no,67,yes,no,C,5,may,192,2,-1,0,U,no
576,58,11,M,U,no,937,no,no,C,5,aug,155,1,-1,0,U,no
577,44,2,M,S,no,0,yes,yes,C,11,may,161,1,-1,0,U,no
578,38,3,M,T,no,-558,yes,no,C,21,jul,533,1,-1,0,U,no
579,49,4,M,S,no,171,no,no,C,4,feb,19,3,175,2,O,no
580,33,6,S,T,no,696,no,yes,C,5,feb,193,1,176,8,F,no
581,29,3,M,T,no,361,yes,yes,C,28,jul,819,3,-1,0,U,no
582,28,6,S,S,no,227,no,no,C,30,apr,278,1,-1,0,U,yes
583,31,8,M,S,no,236,yes,yes,T,4,may,211,3,-1,0,U,no
584,33,3,S,T,no,-53,no,no,C,29,jan,617,2,-1,0,U,no
585,52,6,M,S,no,192,yes,no,C,23,jul,61,2,-1,0,U,no
586,43,3,D,T,no,38,yes,no,C,25,jul,197,6,-1,0,U,no
587,32,5,S,S,no,518,yes,no,C,18,may,34,7,-1,0,U,no
588,36,5,M,T,no,16,yes,yes,C,18,jul,95,4,-1,0,U,no
589,41,4,M,S,no,-256,yes,no,U,3,jun,147,2,-1,0,U,no
590,43,4,M,S,no,105,no,yes,C,4,jul,668,2,-1,0,U,no
591,45,5,M,T,no,334,no,no,U,5,jun,87,2,-1,0,U,no
592,39,6,M,S,no,1048,no,yes,C,21,jul,405,1,-1,0,U,no
593,41,2,M,S,no,108,yes,yes,U,13,may,83,7,-1,0,U,no
594,31,6,M,S,no,660,no,no,C,22,jun,115,1,-1,0,U,no
595,37,1,S,T,yes,0,yes,no,C,10,jul,108,1,-1,0,U,no
596,28,7,M,U,no,1034,no,no,C,29,jan,113,1,-1,0,U,no
597,47,10,M,P,no,201,yes,no,C,7,aug,58,2,382,1,F,no
598,37,10,M,P,no,189,no,no,C,8,aug,148,4,-1,0,U,no
599,60,11,D,U,no,-49,yes,no,C,29,jan,188,1,261,2,F,no
600,43,6,D,S,no,1413,yes,no,T,28,jul,75,3,-1,0,U,no
601,58,11,D,T,no,264,yes,yes,C,8,jul,523,3,-1,0,U,no
602,52,7,M,T,no,54,yes,yes,T,18,nov,103,1,-1,0,U,no
603,50,4,M,P,no,12519,yes,no,C,17,apr,146,2,147,4,S,no
604,32,2,S,S,no,2881,no,no,C,2,jul,356,1,-1,0,U,yes
605,42,4,M,P,no,0,yes,no,C,17,jul,71,1,-1,0,U,no
606,31,8,M,S,no,88,yes,yes,C,8,aug,189,2,-1,0,U,no
607,28,4,M,S,no,1020,yes,no,U,28,may,251,1,-1,0,U,no
608,36,6,D,T,no,119,no,no,C,23,jul,127,8,-1,0,U,no
609,51,1,S,T,no,1594,no,no,T,4,feb,197,1,-1,0,U,no
610,46,6,M,T,no,342,yes,yes,C,5,may,84,1,-1,0,U,no
611,50,2,S,S,no,72,no,no,U,8,may,141,2,-1,0,U,no
612,32,4,M,S,no,14,yes,no,U,2,jun,171,1,-1,0,U,no
613,26,7,S,T,no,81,no,no,C,21,jul,262,3,-1,0,U,no
614,41,5,M,T,no,231,no,no,C,7,aug,352,2,-1,0,U,yes
615,39,6,M,T,no,1161,yes,no,C,9,apr,236,1,336,1,F,no
616,31,4,M,S,no,-45,yes,no,U,2,jun,184,1,-1,0,U,no
617,28,3,S,T,no,231,yes,yes,C,25,jul,568,2,-1,0,U,no
618,31,3,S,S,no,36,no,no,C,27,aug,105,2,-1,0,U,no
619,30,6,M,T,no,1570,yes,no,C,26,may,260,1,-1,0,U,no
620,35,6,M,T,no,7050,no,no,C,11,aug,222,3,182,4,S,yes
621,33,4,M,P,no,3704,yes,no,U,6,jun,447,2,-1,0,U,no
622,30,6,S,T,no,6619,yes,no,C,21,aug,239,8,-1,0,U,no
623,32,4,S,S,no,-84,yes,no,C,11,may,426,1,-1,0,U,no
624,40,3,S,T,no,1509,no,no,C,12,may,333,1,58,3,F,no
625,31,5,M,T,no,1134,no,no,C,6,feb,174,2,-1,0,U,no
626,36,6,M,S,no,146,yes,yes,U,15,may,284,2,-1,0,U,no
627,33,3,S,T,no,9449,yes,no,C,8,may,428,1,-1,0,U,no
628,57,11,M,S,no,374,yes,yes,C,16,jul,236,1,-1,0,U,no
629,45,6,M,S,no,88,no,no,C,29,aug,150,2,-1,0,U,no
630,59,3,M,T,no,2764,no,no,C,24,dec,237,1,206,2,F,no
631,30,3,S,T,no,2,yes,yes,C,25,jul,1031,8,-1,0,U,yes
632,33,6,M,T,no,8023,no,no,C,30,nov,107,1,105,3,F,no
633,52,4,M,S,no,289,yes,no,U,21,may,45,13,-1,0,U,no
634,83,11,M,S,no,0,no,no,C,18,mar,140,10,-1,0,U,no
635,58,5,D,T,no,1382,no,no,U,9,jun,700,1,-1,0,U,yes
636,33,3,D,T,yes,280,no,yes,C,18,nov,155,1,-1,0,U,no
637,41,4,D,P,no,2195,yes,no,U,3,jun,211,5,-1,0,U,no
638,31,5,M,S,no,33,no,no,C,6,aug,165,4,-1,0,U,no
639,35,4,D,S,no,275,no,yes,C,10,jul,144,5,-1,0,U,no
640,27,3,S,T,no,703,yes,no,U,5,jun,590,3,-1,0,U,yes
641,57,8,D,U,no,887,no,no,U,20,jun,43,8,-1,0,U,no
642,56,12,M,U,no,0,no,no,U,20,jun,471,2,-1,0,U,no
643,53,8,S,S,no,1178,yes,no,U,15,may,295,2,-1,0,U,no
644,39,3,M,T,no,2763,yes,no,U,2,jun,526,2,-1,0,U,yes
645,32,7,S,T,no,890,yes,yes,C,28,aug,27,10,-1,0,U,no
646,46,5,M,S,no,548,no,no,C,12,aug,1181,4,-1,0,U,yes
647,56,6,M,T,no,272,no,no,C,26,aug,103,2,-1,0,U,no
648,46,3,D,T,no,6269,yes,no,T,18,nov,249,3,112,2,F,no
649,29,7,M,S,no,178,yes,no,C,5,may,231,4,-1,0,U,no
650,60,3,M,P,no,252,yes,yes,C,13,apr,123,2,147,3,F,no
651,33,10,S,T,no,23663,yes,no,C,16,apr,199,2,146,2,F,no
652,27,7,S,T,no,81,no,no,C,5,feb,197,1,199,3,F,no
653,50,5,D,T,no,59,yes,no,U,28,may,67,2,-1,0,U,no
654,45,2,M,S,no,1343,no,yes,C,8,jul,220,1,-1,0,U,no
655,58,11,M,S,no,225,no,no,C,7,aug,122,6,-1,0,U,no
656,59,11,M,P,no,0,yes,no,U,26,may,104,7,-1,0,U,no
657,58,11,D,P,no,2538,yes,no,C,31,jul,307,6,-1,0,U,no
658,64,11,M,P,no,43,no,no,C,11,mar,117,1,91,1,S,no
659,47,6,M,S,no,57,no,no,C,5,may,253,1,342,1,S,no
660,40,3,M,T,no,-117,yes,no,C,17,jul,770,2,-1,0,U,no
661,36,6,D,S,no,666,yes,yes,C,3,apr,190,1,133,1,O,no
662,28,3,S,T,no,0,yes,no,C,16,jul,767,5,-1,0,U,yes
663,38,6,S,T,no,25,yes,no,C,1,jun,232,2,-1,0,U,yes
664,53,7,M,P,no,1034,yes,no,C,19,nov,854,2,170,3,O,no
665,46,4,S,S,no,324,yes,no,U,30,may,293,6,-1,0,U,no
666,54,6,M,S,no,0,no,no,T,16,nov,986,1,94,8,F,no
667,32,3,M,T,no,0,no,no,C,19,nov,66,1,-1,0,U,no
668,55,3,M,P,no,621,no,yes,C,2,feb,114,1,208,1,F,no
669,55,11,D,S,no,138,no,no,C,17,jul,205,1,-1,0,U,no
670,56,6,M,S,no,4063,no,yes,T,28,jul,31,4,-1,0,U,no
671,40,4,M,S,no,11084,no,no,U,11,jun,113,1,-1,0,U,no
672,44,6,M,S,no,310,yes,no,C,6,feb,200,1,253,1,F,no
673,32,7,M,U,no,73,yes,no,C,21,nov,158,1,135,1,F,no
674,33,3,M,T,no,1808,yes,no,U,4,jun,99,4,-1,0,U,no
675,41,1,D,S,no,1281,no,no,C,31,jul,45,3,-1,0,U,no
676,37,6,M,S,no,64,yes,no,C,12,may,239,4,278,2,O,no
677,58,3,S,T,no,2,yes,no,T,11,may,168,3,-1,0,U,no
678,52,4,M,S,no,60,no,yes,C,26,aug,196,2,-1,0,U,no
679,49,2,S,S,no,133,no,no,U,11,jun,319,6,-1,0,U,no
680,44,10,M,P,no,3706,no,no,U,17,jun,209,3,-1,0,U,no
681,28,8,S,U,no,174,no,no,C,28,sep,184,1,-1,0,U,no
682,31,6,M,S,no,251,no,yes,C,29,aug,156,2,-1,0,U,no
683,37,5,M,S,no,4153,yes,no,C,31,jul,35,16,-1,0,U,no
684,30,6,S,T,no,985,yes,no,C,19,feb,88,2,-1,0,U,no
685,28,2,S,S,no,168,no,no,C,1,jun,347,3,140,2,S,yes
686,46,2,M,S,no,1550,yes,no,C,16,apr,126,2,149,8,F,no
687,47,3,M,T,no,7708,yes,no,C,21,nov,157,5,-1,0,U,no
688,35,4,M,P,no,-12,yes,no,U,12,may,212,5,-1,0,U,no
689,80,3,M,P,no,6483,no,no,T,19,oct,123,1,-1,0,U,no
690,30,6,S,T,no,60,yes,yes,U,7,may,306,5,-1,0,U,no
691,55,6,S,S,no,3339,yes,no,U,2,jun,63,1,-1,0,U,no
692,22,9,S,T,no,1161,no,yes,C,16,jun,119,1,-1,0,U,no
693,33,4,S,P,no,599,yes,no,U,21,may,29,1,-1,0,U,no
694,53,7,M,U,no,28,no,no,C,31,jul,117,2,-1,0,U,no
695,49,3,M,T,no,1430,no,no,C,18,nov,231,2,-1,0,U,no
696,51,11,M,S,no,35,no,yes,C,8,jul,123,4,-1,0,U,no
697,41,5,M,T,no,6000,yes,no,C,18,nov,265,1,-1,0,U,no
698,34,6,M,S,no,0,yes,no,C,15,jul,144,1,-1,0,U,no
699,36,4,S,S,no,340,no,yes,U,16,jun,559,3,-1,0,U,no
700,35,7,M,T,no,0,no,no,C,5,may,74,1,168,4,F,no
701,29,2,M,S,no,3,yes,no,C,10,jul,183,1,-1,0,U,no
702,40,6,S,T,no,445,yes,no,C,24,jul,631,1,-1,0,U,no
703,32,3,D,T,no,874,no,no,C,12,aug,1282,6,-1,0,U,yes
704,48,4,M,S,no,705,no,no,U,13,may,108,2,-1,0,U,no
705,59,11,M,U,no,1033,no,no,U,11,jun,1199,1,-1,0,U,yes
706,35,5,D,T,no,1354,yes,no,U,23,may,736,2,-1,0,U,yes
707,33,6,S,T,no,123,no,no,C,19,aug,264,1,-1,0,U,no
708,55,11,M,P,no,8894,no,no,U,11,jun,262,1,-1,0,U,no
709,41,4,M,S,no,429,yes,no,U,13,may,244,1,-1,0,U,no
710,42,10,M,P,no,14752,no,no,U,19,may,107,2,-1,0,U,no
711,46,4,M,P,no,67,no,no,U,24,jun,9,1,-1,0,U,no
712,35,10,D,S,no,39,no,no,C,31,jul,149,2,-1,0,U,no
713,28,6,S,T,no,102,no,no,C,28,jan,321,2,-1,0,U,no
714,25,9,S,S,no,1790,no,no,C,17,apr,224,1,322,3,F,no
715,56,3,S,T,no,15311,no,no,C,29,apr,157,6,-1,0,U,no
716,30,8,S,S,no,-635,no,no,C,25,jul,250,1,-1,0,U,no
